latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
16.94352,-93.81809,320.94,1.01,1.01,2023-04-20,1955,A,30,6.1NRT,306.33,8.71,D
16.72072,-95.35703,327.88,1.02,1.01,2023-04-20,1955,A,76,6.1NRT,306.85,11.46,D
16.72128,-95.41469,329.32,1.02,1.01,2023-04-20,1955,A,78,6.1NRT,302.37,16.89,D
17.12452,-92.77283,336.31,1.09,1.04,2023-04-20,1955,A,85,6.1NRT,308.37,29.04,D
17.43072,-90.8167,352.82,1.39,1.17,2023-04-20,1955,A,96,6.1NRT,307.23,85.66,D
17.42913,-90.82961,339.39,1.39,1.17,2023-04-20,1955,A,88,6.1NRT,304.81,42.15,D
17.4284,-90.92068,338.29,1.37,1.16,2023-04-20,1955,A,87,6.1NRT,309.21,37.39,D
16.77327,-95.80914,327.43,1.04,1.02,2023-04-20,1955,A,76,6.1NRT,305.82,13.49,D
16.90133,-95.01104,325.1,1.01,1,2023-04-20,1955,A,71,6.1NRT,306.05,8.37,D
16.89996,-95.02032,377.69,1.01,1,2023-04-20,1955,A,100,6.1NRT,309.38,130.07,D
16.8986,-95.02961,328.47,1.01,1,2023-04-20,1955,A,78,6.1NRT,308.12,10.98,D
17.21542,-92.85499,322.61,1.08,1.04,2023-04-20,1955,A,69,6.1NRT,304.45,13.06,D
17.20821,-92.9075,319.43,1.08,1.04,2023-04-20,1955,A,60,6.1NRT,297.62,11.85,D
16.92258,-95.05247,331.15,1.01,1,2023-04-20,1955,A,81,6.1NRT,305.73,17.19,D
16.90894,-95.14535,340.88,1.01,1,2023-04-20,1955,A,89,6.1NRT,305.36,33.45,D
17.49571,-90.96867,332.14,1.36,1.16,2023-04-20,1955,A,72,6.1NRT,308.73,22.21,D
16.91785,-95.14674,323.46,1.01,1,2023-04-20,1955,A,70,6.1NRT,303.83,9.79,D
17.50201,-90.97515,333.84,1.36,1.16,2023-04-20,1955,A,80,6.1NRT,307.66,25.43,D
16.86871,-95.66247,330.5,1.03,1.02,2023-04-20,1955,A,80,6.1NRT,298.02,26.24,D
16.86795,-95.78983,332.28,1.04,1.02,2023-04-20,1955,A,79,6.1NRT,303.21,24.89,D
16.81655,-96.18952,323.83,1.07,1.03,2023-04-20,1955,A,25,6.1NRT,307.99,9.49,D
17.17744,-93.78967,327.01,1.02,1.01,2023-04-20,1955,A,58,6.1NRT,305.74,13.36,D
16.90658,-95.71709,320.33,1.04,1.02,2023-04-20,1955,A,65,6.1NRT,296.99,13.58,D
16.9052,-95.7262,321.75,1.04,1.02,2023-04-20,1955,A,68,6.1NRT,295.2,15.42,D
16.91411,-95.72845,317.49,1.04,1.02,2023-04-20,1955,A,37,6.1NRT,294.58,10.48,D
17.56492,-91.13626,334.71,1.33,1.14,2023-04-20,1955,A,83,6.1NRT,305.43,31.74,D
16.99561,-95.24141,331.15,1.01,1.01,2023-04-20,1955,A,81,6.1NRT,302.71,22.52,D
16.99424,-95.25063,338.91,1.01,1.01,2023-04-20,1955,A,88,6.1NRT,302.44,34.24,D
16.98325,-95.45677,317.61,1.02,1.01,2023-04-20,1955,A,46,6.1NRT,302.74,5.97,D
16.99218,-95.4584,321.62,1.02,1.01,2023-04-20,1955,A,68,6.1NRT,303.49,9.87,D
16.66108,-97.58343,335.47,1.25,1.11,2023-04-20,1955,A,84,6.1NRT,302.37,38.17,D
17.03335,-95.55154,325.59,1.03,1.01,2023-04-20,1955,A,75,6.1NRT,301.74,16.69,D
17.03197,-95.56077,353.22,1.03,1.01,2023-04-20,1955,A,96,6.1NRT,303.03,64.44,D
17.69479,-90.89738,386.57,1.39,1.17,2023-04-20,1955,A,100,6.1NRT,307.21,268.82,D
17.734,-90.83699,337.08,1.4,1.17,2023-04-20,1955,A,85,6.1NRT,306.54,35.68,D
17.75262,-90.77296,327.68,1.41,1.18,2023-04-20,1955,A,68,6.1NRT,305.82,18.89,D
17.74343,-90.93021,334.39,1.38,1.16,2023-04-20,1955,A,82,6.1NRT,305.65,34.27,D
17.74181,-90.94297,359.53,1.38,1.16,2023-04-20,1955,A,99,6.1NRT,307.69,113.57,D
17.81598,-90.43888,354.98,1.49,1.21,2023-04-20,1955,A,97,6.1NRT,303.51,103.77,D
17.81426,-90.45268,358.15,1.49,1.2,2023-04-20,1955,A,99,6.1NRT,308.47,117.36,D
17.81081,-90.48019,328.24,1.48,1.2,2023-04-20,1955,A,27,6.1NRT,307.59,17.42,D
17.76693,-90.82828,356.99,1.4,1.17,2023-04-20,1955,A,98,6.1NRT,307.51,102.2,D
17.76527,-90.84131,328.5,1.4,1.17,2023-04-20,1955,A,66,6.1NRT,305.79,18.7,D
17.77737,-90.82963,326.51,1.4,1.17,2023-04-20,1955,A,60,6.1NRT,303.96,15.27,D
17.78948,-90.81804,341.57,1.4,1.17,2023-04-20,1955,A,89,6.1NRT,302.18,48.53,D
17.84322,-90.43515,350.33,1.49,1.21,2023-04-20,1955,A,94,6.1NRT,309.59,84,D
17.82668,-90.57247,337.21,1.46,1.19,2023-04-20,1955,A,85,6.1NRT,305.28,44.11,D
17.8486,-90.6578,326.45,1.44,1.19,2023-04-20,1955,A,57,6.1NRT,301.66,18.01,D
17.87262,-90.55099,328.52,1.47,1.2,2023-04-20,1955,A,62,6.1NRT,305.75,19.82,D
17.88498,-90.53878,333.61,1.47,1.2,2023-04-20,1955,A,81,6.1NRT,307.83,33.6,D
16.66294,-98.95387,328.47,1.53,1.22,2023-04-20,1955,A,77,6.1NRT,305.45,24.61,D
16.66063,-98.96775,342.58,1.54,1.22,2023-04-20,1955,A,90,6.1NRT,305.34,63.91,D
16.67377,-98.95564,325.49,1.53,1.22,2023-04-20,1955,A,72,6.1NRT,303.12,18.59,D
16.67152,-98.96921,323.18,1.54,1.22,2023-04-20,1955,A,68,6.1NRT,303.51,14.31,D
16.73644,-98.80034,357.17,1.49,1.21,2023-04-20,1955,A,98,6.1NRT,305.35,117.23,D
16.74717,-98.80186,333.14,1.49,1.21,2023-04-20,1955,A,82,6.1NRT,300.57,36.2,D
17.96238,-90.47079,334.44,1.49,1.21,2023-04-20,1955,A,82,6.1NRT,310.49,32.11,D
17.95393,-90.53971,328.89,1.47,1.2,2023-04-20,1955,A,75,6.1NRT,306.88,20.35,D
17.51803,-93.85704,321.68,1.02,1.01,2023-04-20,1955,A,56,6.1NRT,302.48,8.41,D
17.97311,-90.47227,343.86,1.49,1.21,2023-04-20,1955,A,90,6.1NRT,310.01,58.13,D
17.97141,-90.48613,336.69,1.49,1.2,2023-04-20,1955,A,84,6.1NRT,310.31,37.55,D
17.46579,-94.35493,319.56,1,1,2023-04-20,1955,A,36,6.1NRT,303.91,5.71,D
17.46446,-94.36422,322.51,1,1,2023-04-20,1955,A,63,6.1NRT,305.2,8.15,D
18.03731,-90.30964,333,1.53,1.22,2023-04-20,1955,A,78,6.1NRT,310.42,31.86,D
18.04204,-90.30254,327,1.54,1.22,2023-04-20,1955,A,46,6.1NRT,308.17,17.34,D
18.04035,-90.31674,337.12,1.53,1.22,2023-04-20,1955,A,85,6.1NRT,310.62,42.66,D
17.30269,-95.78677,333.84,1.03,1.02,2023-04-20,1955,A,83,6.1NRT,301.37,28.4,D
17.30126,-95.79624,316.98,1.04,1.02,2023-04-20,1955,A,53,6.1NRT,299.48,8.63,D
18.05696,-90.36227,333.42,1.52,1.22,2023-04-20,1955,A,81,6.1NRT,307.15,35.4,D
18.07392,-90.49245,334.12,1.49,1.21,2023-04-20,1955,A,62,6.1NRT,309.25,32.23,D
18.0722,-90.50628,327.45,1.49,1.2,2023-04-20,1955,A,43,6.1NRT,308.51,17.22,D
18.05146,-90.92593,337.33,1.39,1.17,2023-04-20,1955,A,80,6.1NRT,308.79,36.24,D
18.0584,-90.91947,332.76,1.4,1.17,2023-04-20,1955,A,63,6.1NRT,309.76,26.92,D
18.05681,-90.93251,335.52,1.39,1.17,2023-04-20,1955,A,83,6.1NRT,310.07,32.2,D
18.12119,-90.49053,328.36,1.49,1.21,2023-04-20,1955,A,66,6.1NRT,307.33,16.95,D
18.05136,-91.0626,337.21,1.37,1.16,2023-04-20,1955,A,84,6.1NRT,307.85,34.11,D
17.59815,-94.46403,323.14,1,1,2023-04-20,1955,A,64,6.1NRT,305.32,8.53,D
17.59682,-94.4733,327.11,1,1,2023-04-20,1955,A,72,6.1NRT,305.35,12.86,D
17.40034,-95.80895,315.88,1.03,1.02,2023-04-20,1955,A,42,6.1NRT,300.4,7.14,D
18.13198,-90.75536,329.37,1.43,1.18,2023-04-20,1955,A,38,6.1NRT,307.71,24.04,D
18.13033,-90.76854,334.44,1.43,1.18,2023-04-20,1955,A,79,6.1NRT,307.09,37.13,D
18.16633,-90.56685,346.99,1.48,1.2,2023-04-20,1955,A,92,6.1NRT,308.67,71.84,D
18.16462,-90.5806,333.56,1.47,1.2,2023-04-20,1955,A,74,6.1NRT,307.79,33.92,D
17.84124,-93.12051,354.15,1.07,1.03,2023-04-20,1955,A,96,6.1NRT,303.82,64.22,D
17.52892,-95.44873,319.28,1.02,1.01,2023-04-20,1955,A,49,6.1NRT,304.46,6.54,D
17.89383,-92.93056,322.38,1.09,1.04,2023-04-20,1955,A,42,6.1NRT,304.49,6.53,D
17.89688,-93.18595,347.81,1.06,1.03,2023-04-20,1955,A,93,6.1NRT,305.3,48.48,D
17.89553,-93.19586,327.18,1.06,1.03,2023-04-20,1955,A,71,6.1NRT,304.51,12.76,D
18.22205,-90.77428,338.21,1.43,1.18,2023-04-20,1955,A,85,6.1NRT,307.47,42.86,D
17.90604,-93.18733,325.09,1.06,1.03,2023-04-20,1955,A,65,6.1NRT,303.91,10.63,D
18.23259,-90.77578,382.58,1.43,1.18,2023-04-20,1955,A,100,6.1NRT,308.05,253.4,D
18.23091,-90.78913,335.21,1.43,1.18,2023-04-20,1955,A,83,6.1NRT,305.64,34.74,D
17.96827,-92.86926,324.8,1.09,1.04,2023-04-20,1955,A,0,6.1NRT,304.61,11.33,D
17.91455,-93.38475,322.94,1.05,1.02,2023-04-20,1955,A,56,6.1NRT,305.32,7.83,D
18.28057,-90.77454,336.13,1.44,1.19,2023-04-20,1955,A,84,6.1NRT,307.78,37.86,D
18.22783,-91.36592,353.36,1.31,1.14,2023-04-20,1955,A,96,6.1NRT,308.78,77.72,D
16.99103,-99.81474,320.97,1.74,1.29,2023-04-20,1955,A,71,6.1NRT,298.81,18.36,D
18.00687,-93.45512,323.55,1.05,1.02,2023-04-20,1955,A,61,6.1NRT,304.78,7.05,D
18.61806,-88.55787,324.1,2.1,1.41,2023-04-20,1955,A,56,6.1NRT,303.68,29.09,D
18.20679,-92.09409,325.07,1.2,1.09,2023-04-20,1955,A,56,6.1NRT,305.51,14.16,D
18.42208,-90.5502,348.48,1.49,1.21,2023-04-20,1955,A,93,6.1NRT,308.66,77.97,D
18.47505,-90.20744,334.35,1.58,1.24,2023-04-20,1955,A,75,6.1NRT,308.11,37.17,D
18.43283,-90.55165,333.65,1.49,1.21,2023-04-20,1955,A,72,6.1NRT,307.75,31.56,D
17.81317,-95.14384,334.07,1,1,2023-04-20,1955,A,83,6.1NRT,306.28,20.79,D
17.81181,-95.15314,324.84,1,1,2023-04-20,1955,A,54,6.1NRT,305.93,9.86,D
17.82206,-95.14528,328.22,1,1,2023-04-20,1955,A,67,6.1NRT,304.8,13.27,D
17.8207,-95.15459,323.48,1,1,2023-04-20,1955,A,40,6.1NRT,304.27,8.63,D
18.40824,-90.92027,335.34,1.41,1.18,2023-04-20,1955,A,79,6.1NRT,308.45,31.95,D
17.702,-96.13106,318.25,1.05,1.02,2023-04-20,1955,A,27,6.1NRT,303.07,8.29,D
17.66244,-96.69271,326.19,1.1,1.05,2023-04-20,1955,A,67,6.1NRT,310.2,12.84,D
18.37201,-91.7517,322.88,1.25,1.11,2023-04-20,1955,A,0,6.1NRT,303.15,10.35,D
18.3705,-91.76338,352.79,1.25,1.11,2023-04-20,1955,A,72,6.1NRT,304.3,78.31,D
18.52386,-90.72379,329.78,1.46,1.19,2023-04-20,1955,A,58,6.1NRT,307.19,19.87,D
18.08922,-94.04982,332.28,1.01,1.01,2023-04-20,1955,A,79,6.1NRT,304.97,22.64,D
18.62391,-90.21002,342.91,1.59,1.24,2023-04-20,1955,A,90,6.1NRT,307.01,61.08,D
18.20541,-94.01261,326.93,1.02,1.01,2023-04-20,1955,A,67,6.1NRT,302.31,16.84,D
18.70023,-90.32991,332.09,1.56,1.23,2023-04-20,1955,A,78,6.1NRT,306.92,31.59,D
18.69848,-90.34454,328.06,1.56,1.23,2023-04-20,1955,A,49,6.1NRT,307.03,23.37,D
18.71119,-90.33146,332.71,1.56,1.23,2023-04-20,1955,A,81,6.1NRT,305.86,35.77,D
18.70945,-90.34595,325.78,1.56,1.23,2023-04-20,1955,A,63,6.1NRT,306.33,20.77,D
18.72747,-90.28894,339.31,1.57,1.24,2023-04-20,1955,A,87,6.1NRT,307.84,52.57,D
18.9416,-88.55493,331.89,2.12,1.42,2023-04-20,1955,A,81,6.1NRT,302.05,62.47,D
18.93936,-88.57481,328.91,2.12,1.41,2023-04-20,1955,A,67,6.1NRT,303.73,48.33,D
18.72516,-90.66586,327.44,1.48,1.2,2023-04-20,1955,A,46,6.1NRT,305,17.4,D
18.73123,-90.65949,328.06,1.48,1.2,2023-04-20,1955,A,71,6.1NRT,306.95,19.27,D
17.91185,-96.81304,337.08,1.11,1.05,2023-04-20,1955,A,83,6.1NRT,298.17,39.02,D
17.40361,-99.90044,323.25,1.74,1.29,2023-04-20,1955,A,46,6.1NRT,299.3,28.42,D
18.76787,-90.80376,328.61,1.45,1.19,2023-04-20,1955,A,68,6.1NRT,306.35,16.89,D
18.76619,-90.8173,326.56,1.45,1.19,2023-04-20,1955,A,64,6.1NRT,303.91,13.33,D
18.72824,-91.12129,341.15,1.38,1.16,2023-04-20,1955,A,88,6.1NRT,307.71,50.55,D
18.73861,-91.12272,328.25,1.38,1.16,2023-04-20,1955,A,75,6.1NRT,306.74,21.05,D
18.98687,-89.18007,327.91,1.91,1.35,2023-04-20,1955,A,75,6.1NRT,299.53,41.66,D
18.81676,-90.58535,323.23,1.5,1.21,2023-04-20,1955,A,62,6.1NRT,306.17,11.74,D
18.7891,-90.80659,328.24,1.45,1.19,2023-04-20,1955,A,72,6.1NRT,306.95,16.98,D
18.81904,-90.59133,327.87,1.5,1.21,2023-04-20,1955,A,73,6.1NRT,306.64,19.05,D
18.7928,-90.81282,327.1,1.45,1.19,2023-04-20,1955,A,57,6.1NRT,307.88,13.77,D
18.991,-89.18608,336.82,1.91,1.35,2023-04-20,1955,A,85,6.1NRT,298.61,73.21,D
18.64455,-92.17623,321.38,1.2,1.09,2023-04-20,1955,A,39,6.1NRT,303.53,12.08,D
18.87173,-90.69789,358.58,1.48,1.2,2023-04-20,1955,A,99,6.1NRT,308.82,117.27,D
18.86322,-90.76681,328.28,1.46,1.2,2023-04-20,1955,A,49,6.1NRT,307.37,15.56,D
18.24973,-95.36954,336.48,1.01,1,2023-04-20,1955,A,82,6.1NRT,310.16,17.9,D
18.91156,-90.68178,329.68,1.49,1.2,2023-04-20,1955,A,56,6.1NRT,306.87,16.87,D
18.93976,-90.62873,337.04,1.5,1.21,2023-04-20,1955,A,85,6.1NRT,306.95,35.43,D
18.9816,-90.3722,336,1.57,1.23,2023-04-20,1955,A,84,6.1NRT,305.42,44.66,D
18.94712,-90.65833,329.99,1.49,1.21,2023-04-20,1955,A,46,6.1NRT,306.93,16.26,D
18.99709,-90.60811,328.63,1.51,1.21,2023-04-20,1955,A,72,6.1NRT,306.68,19.34,D
19.02394,-90.48088,326.92,1.54,1.22,2023-04-20,1955,A,64,6.1NRT,306.31,18.94,D
18.9993,-90.61395,326.05,1.51,1.21,2023-04-20,1955,A,59,6.1NRT,306.83,13.95,D
19.02695,-90.47245,324.85,1.54,1.22,2023-04-20,1955,A,69,6.1NRT,306.29,14.87,D
19.03852,-90.56128,328.51,1.52,1.22,2023-04-20,1955,A,75,6.1NRT,308.48,18.82,D
19.08611,-90.25552,333.37,1.6,1.25,2023-04-20,1955,A,71,6.1NRT,310.23,29.98,D
19.08433,-90.2705,332.66,1.6,1.24,2023-04-20,1955,A,64,6.1NRT,310.09,27.23,D
19.00402,-90.93599,338,1.43,1.18,2023-04-20,1955,A,85,6.1NRT,307.71,41.06,D
19.09778,-90.43755,328.16,1.55,1.23,2023-04-20,1955,A,75,6.1NRT,307.05,19.84,D
18.8717,-92.62921,313.31,1.14,1.07,2023-04-20,1955,A,58,6.1NRT,297.38,10.45,D
18.44171,-95.6994,339.55,1.02,1.01,2023-04-20,1955,A,65,6.1NRT,307.88,29.78,D
18.4403,-95.70885,332.09,1.02,1.01,2023-04-20,1955,A,0,6.1NRT,307.82,18.29,D
18.35786,-96.25533,337.12,1.05,1.02,2023-04-20,1955,A,83,6.1NRT,310.07,18.32,D
18.35637,-96.26507,351.08,1.05,1.02,2023-04-20,1955,A,94,6.1NRT,310.82,45.72,D
19.13597,-90.61014,325.14,1.51,1.21,2023-04-20,1955,A,69,6.1NRT,306.2,13.19,D
18.36544,-96.26662,348.07,1.05,1.02,2023-04-20,1955,A,92,6.1NRT,307.87,39.11,D
19.20527,-90.12462,332.57,1.64,1.26,2023-04-20,1955,A,80,6.1NRT,303.7,37.41,D
19.1468,-90.61153,332.9,1.51,1.21,2023-04-20,1955,A,81,6.1NRT,307.74,31.21,D
19.15763,-90.61291,327.6,1.51,1.21,2023-04-20,1955,A,60,6.1NRT,307.27,18.01,D
18.50653,-95.63276,322.38,1.01,1.01,2023-04-20,1955,A,38,6.1NRT,305.62,6.69,D
19.2194,-90.67024,327.01,1.5,1.21,2023-04-20,1955,A,72,6.1NRT,306.34,16.49,D
19.32562,-90.16151,329.94,1.64,1.26,2023-04-20,1955,A,76,6.1NRT,307.68,25.69,D
19.44797,-89.29409,326.54,1.9,1.35,2023-04-20,1955,A,41,6.1NRT,298.03,31.2,D
19.38964,-90.20746,332.95,1.63,1.26,2023-04-20,1955,A,44,6.1NRT,308.02,30.21,D
19.34843,-90.54919,331.5,1.54,1.22,2023-04-20,1955,A,70,6.1NRT,308.71,21.58,D
19.40084,-90.20885,372.78,1.63,1.26,2023-04-20,1955,A,100,6.1NRT,306.06,221.82,D
19.39903,-90.22389,331.6,1.62,1.25,2023-04-20,1955,A,32,6.1NRT,305.02,26.98,D
19.45467,-90.42039,331.89,1.58,1.24,2023-04-20,1955,A,80,6.1NRT,303.05,33.82,D
19.48215,-90.37882,342.62,1.59,1.24,2023-04-20,1955,A,89,6.1NRT,308.07,67.9,D
17.95119,-100.74844,326.29,1.96,1.37,2023-04-20,1955,A,64,6.1NRT,310.13,31.43,D
17.94823,-100.7654,323.09,1.96,1.37,2023-04-20,1955,A,47,6.1NRT,309.14,21.28,D
17.9884,-100.605,330.25,1.91,1.35,2023-04-20,1955,A,73,6.1NRT,309.08,36.91,D
19.48546,-90.37065,333.84,1.59,1.24,2023-04-20,1955,A,82,6.1NRT,308.21,38.82,D
19.48372,-90.38583,328.15,1.59,1.24,2023-04-20,1955,A,62,6.1NRT,304.5,24.77,D
17.9436,-100.75432,324.67,1.96,1.37,2023-04-20,1955,A,54,6.1NRT,309.85,25.15,D
17.95559,-100.75687,324.16,1.96,1.37,2023-04-20,1955,A,35,6.1NRT,310.09,21.03,D
17.99734,-100.59412,324.98,1.9,1.35,2023-04-20,1955,A,36,6.1NRT,308.54,20.31,D
17.99404,-100.61245,331.2,1.91,1.35,2023-04-20,1955,A,74,6.1NRT,310.28,38.26,D
19.52754,-90.29964,340.3,1.61,1.25,2023-04-20,1955,A,88,6.1NRT,308.56,51.67,D
19.30446,-92.20058,313.95,1.21,1.1,2023-04-20,1955,A,60,6.1NRT,297.05,12.8,D
19.58834,-89.97611,327.43,1.7,1.28,2023-04-20,1955,A,46,6.1NRT,306.33,24.45,D
19.39552,-92.0435,311.99,1.24,1.11,2023-04-20,1955,A,52,6.1NRT,297.65,11.04,D
19.69388,-89.94653,325.81,1.72,1.29,2023-04-20,1955,A,25,6.1NRT,302.69,21.11,D
18.31965,-99.60992,340.18,1.59,1.24,2023-04-20,1955,A,85,6.1NRT,317.95,45.16,D
19.80166,-89.22731,328.84,1.95,1.36,2023-04-20,1955,A,76,6.1NRT,301.1,43.47,D
19.70154,-90.07716,349.62,1.68,1.27,2023-04-20,1955,A,94,6.1NRT,307.22,101.59,D
19.71289,-90.07862,327.81,1.68,1.27,2023-04-20,1955,A,49,6.1NRT,300.83,25.01,D
19.79459,-89.23332,331.1,1.95,1.36,2023-04-20,1955,A,75,6.1NRT,304.77,50.73,D
19.70256,-90.06789,328.9,1.68,1.28,2023-04-20,1955,A,38,6.1NRT,298.03,26.04,D
19.70078,-90.08372,334.39,1.68,1.27,2023-04-20,1955,A,67,6.1NRT,307.95,43.8,D
19.71213,-90.08518,328.58,1.68,1.27,2023-04-20,1955,A,65,6.1NRT,299.92,27.14,D
18.91147,-96.19672,331.7,1.04,1.02,2023-04-20,1955,A,74,6.1NRT,307.13,16.25,D
19.78597,-90.23723,331.45,1.64,1.26,2023-04-20,1955,A,61,6.1NRT,306.79,20.8,D
19.78411,-90.25256,334.3,1.64,1.26,2023-04-20,1955,A,76,6.1NRT,308.53,30.92,D
19.78454,-90.24289,338.25,1.64,1.26,2023-04-20,1955,A,80,6.1NRT,306.73,43.63,D
19.00298,-96.19825,326.85,1.04,1.02,2023-04-20,1955,A,70,6.1NRT,304.06,10.17,D
18.30639,-100.48312,325.55,1.84,1.33,2023-04-20,1955,A,40,6.1NRT,310.35,11.11,D
18.32088,-100.46964,335.83,1.83,1.33,2023-04-20,1955,A,80,6.1NRT,311.49,44.78,D
18.3182,-100.48479,343.02,1.84,1.33,2023-04-20,1955,A,88,6.1NRT,311.78,74.06,D
18.32993,-100.48687,335.07,1.84,1.33,2023-04-20,1955,A,79,6.1NRT,311.9,43.74,D
19.972,-89.22449,319.49,1.96,1.37,2023-04-20,1955,A,54,6.1NRT,295.57,21.57,D
19.99491,-89.13262,325.09,1.99,1.38,2023-04-20,1955,A,58,6.1NRT,296.8,34.78,D
18.72071,-98.3662,336.26,1.3,1.13,2023-04-20,1955,A,78,6.1NRT,312.46,24.34,D
19.86695,-90.31601,331.7,1.62,1.25,2023-04-20,1955,A,76,6.1NRT,305.16,32.13,D
19.99908,-89.14033,348.83,1.99,1.38,2023-04-20,1955,A,94,6.1NRT,297.03,135.7,D
19.91843,-89.97813,338.29,1.72,1.29,2023-04-20,1955,A,78,6.1NRT,305.46,55.26,D
18.59758,-99.28278,345.33,1.49,1.21,2023-04-20,1955,A,85,6.1NRT,316.78,50.95,D
19.92617,-90.01229,335.03,1.71,1.28,2023-04-20,1955,A,76,6.1NRT,304.31,45.52,D
18.36244,-100.82924,347.32,1.95,1.36,2023-04-20,1955,A,92,6.1NRT,316.64,91.86,D
18.3744,-100.83186,344.71,1.95,1.36,2023-04-20,1955,A,90,6.1NRT,319.23,81.83,D
20.12699,-89.67142,329.47,1.82,1.32,2023-04-20,1955,A,74,6.1NRT,300.29,38.91,D
18.64801,-99.98945,337.63,1.67,1.27,2023-04-20,1955,A,83,6.1NRT,312.2,49.67,D
20.12272,-89.67796,328.46,1.82,1.32,2023-04-20,1955,A,74,6.1NRT,301.86,35.94,D
18.64997,-99.98102,329.83,1.67,1.27,2023-04-20,1955,A,73,6.1NRT,312.2,26.44,D
18.64736,-99.9958,332.47,1.67,1.27,2023-04-20,1955,A,77,6.1NRT,311.97,36.04,D
18.72497,-99.68263,324.72,1.58,1.24,2023-04-20,1955,A,39,6.1NRT,306.39,17.35,D
20.10509,-90.14524,331.25,1.68,1.28,2023-04-20,1955,A,70,6.1NRT,301.03,31.77,D
18.72123,-100.50275,345.4,1.81,1.32,2023-04-20,1957,A,91,6.1NRT,313.87,79.72,D
18.71824,-100.51995,335.52,1.82,1.32,2023-04-20,1957,A,32,6.1NRT,316.47,38.24,D
18.9065,-99.4849,325.52,1.53,1.22,2023-04-20,1957,A,48,6.1NRT,307.42,17.66,D
18.72839,-100.51235,340.65,1.81,1.32,2023-04-20,1957,A,85,6.1NRT,317.38,50.33,D
18.46174,-102.31452,321.44,2.51,1.52,2023-04-20,1957,A,50,6.1NRT,300.8,28.48,D
18.47523,-102.3168,321.25,2.51,1.52,2023-04-20,1957,A,48,6.1NRT,298.69,27.47,D
20.49717,-88.72832,326.41,2.17,1.43,2023-04-20,1957,A,70,6.1NRT,297.52,49.62,D
18.51316,-102.38155,325.36,2.53,1.53,2023-04-20,1957,A,68,6.1NRT,301.93,45.22,D
18.50911,-102.40295,322.82,2.54,1.53,2023-04-20,1957,A,56,6.1NRT,302.67,35.17,D
18.58113,-102.4677,345.61,2.56,1.54,2023-04-20,1957,A,91,6.1NRT,303.32,169.83,D
18.57725,-102.48888,325.56,2.57,1.54,2023-04-20,1957,A,68,6.1NRT,301.62,56.05,D
18.57476,-102.47342,338.05,2.56,1.54,2023-04-20,1957,A,85,6.1NRT,302.51,119.28,D
18.58856,-102.47476,331.6,2.56,1.54,2023-04-20,1957,A,79,6.1NRT,302.44,81.6,D
19.02848,-101.10297,338.29,1.98,1.37,2023-04-20,1957,A,85,6.1NRT,314.53,58.71,D
19.2385,-100.25555,323.58,1.7,1.28,2023-04-20,1957,A,20,6.1NRT,307.65,19.01,D
19.11786,-101.02091,333.14,1.95,1.36,2023-04-20,1957,A,80,6.1NRT,312.94,40.03,D
19.24759,-100.26295,326.13,1.7,1.28,2023-04-20,1957,A,44,6.1NRT,306.45,26.15,D
19.12201,-101.02648,366.02,1.95,1.36,2023-04-20,1957,A,100,6.1NRT,313.76,228.84,D
19.11855,-101.04546,327.25,1.95,1.36,2023-04-20,1957,A,69,6.1NRT,310.96,22.81,D
20.94696,-88.65069,323.15,2.23,1.45,2023-04-20,1957,A,0,6.1NRT,293.34,35.16,D
19.31365,-100.81926,326.61,1.86,1.33,2023-04-20,1957,A,61,6.1NRT,311.94,24.81,D
19.32857,-100.8035,325.15,1.86,1.33,2023-04-20,1957,A,57,6.1NRT,308.6,21.37,D
19.32546,-100.82129,334.8,1.86,1.33,2023-04-20,1957,A,82,6.1NRT,310.54,51.24,D
19.60904,-99.21938,331.89,1.42,1.18,2023-04-20,1957,A,22,6.1NRT,310.52,16.11,D
19.32244,-100.8085,334.53,1.86,1.33,2023-04-20,1957,A,82,6.1NRT,310.02,50.35,D
19.31946,-100.82484,327.71,1.86,1.33,2023-04-20,1957,A,67,6.1NRT,310.57,27.03,D
18.87571,-103.15594,318.9,2.84,1.61,2023-04-20,1957,A,25,6.1NRT,304.47,35.22,D
19.38843,-100.77907,340.77,1.85,1.33,2023-04-20,1957,A,88,6.1NRT,306.51,81.42,D
19.3853,-100.79667,322.86,1.85,1.33,2023-04-20,1957,A,38,6.1NRT,306.25,19.73,D
18.99595,-103.39645,320.08,2.94,1.63,2023-04-20,1957,A,50,6.1NRT,304.77,31.8,D
21.27528,-88.85616,322.38,2.18,1.43,2023-04-20,1957,A,67,6.1NRT,300.42,22.07,D
19.2063,-102.92934,336.57,2.69,1.57,2023-04-20,1957,A,86,6.1NRT,308.24,91.82,D
19.20184,-102.95298,326.75,2.7,1.57,2023-04-20,1957,A,71,6.1NRT,306.69,38.83,D
19.19764,-102.93546,335.52,2.69,1.57,2023-04-20,1957,A,85,6.1NRT,308.79,87.17,D
21.42626,-88.16703,330.04,2.47,1.51,2023-04-20,1957,A,79,6.1NRT,299.85,59.65,D
21.38109,-88.72713,324.09,2.23,1.45,2023-04-20,1957,A,45,6.1NRT,300.16,32.62,D
21.39861,-88.68594,333.19,2.25,1.45,2023-04-20,1957,A,79,6.1NRT,300.89,71.6,D
